facility__i_d,measure__i_d,value,footnote,start__date,end__date
390219,MSPB-1,0.910763,,01/01/2022,12/31/2022
390222,MSPB-1,0.969672,,01/01/2022,12/31/2022
390223,MSPB-1,0.978874,,01/01/2022,12/31/2022
390225,MSPB-1,0.93309,,01/01/2022,12/31/2022
390226,MSPB-1,1.009367,,01/01/2022,12/31/2022
390228,MSPB-1,0.934577,,01/01/2022,12/31/2022
390231,MSPB-1,0.935078,,01/01/2022,12/31/2022
390233,MSPB-1,0.96699,,01/01/2022,12/31/2022
390237,MSPB-1,1.049654,,01/01/2022,12/31/2022
390256,MSPB-1,1.040863,,01/01/2022,12/31/2022
390258,MSPB-1,1.066969,,01/01/2022,12/31/2022
390265,MSPB-1,0.98338,,01/01/2022,12/31/2022
390266,MSPB-1,0.900026,,01/01/2022,12/31/2022
390267,MSPB-1,1.027412,,01/01/2022,12/31/2022
390268,MSPB-1,1.013174,,01/01/2022,12/31/2022
390270,MSPB-1,0.96266,,01/01/2022,12/31/2022
390272,MSPB-1,0.824287,,01/01/2022,12/31/2022
390278,MSPB-1,0.933278,,01/01/2022,12/31/2022
390304,MSPB-1,0.945049,,01/01/2022,12/31/2022
390307,MSPB-1,0.824275,,01/01/2022,12/31/2022
390316,MSPB-1,0.954333,,01/01/2022,12/31/2022
390322,MSPB-1,0.811103,,01/01/2022,12/31/2022
390323,MSPB-1,0.944416,,01/01/2022,12/31/2022
390324,MSPB-1,0.803441,,01/01/2022,12/31/2022
390325,MSPB-1,0.815133,,01/01/2022,12/31/2022
390326,MSPB-1,0.923324,,01/01/2022,12/31/2022
390327,MSPB-1,0.98802,,01/01/2022,12/31/2022
390328,MSPB-1,1.033207,,01/01/2022,12/31/2022
390329,MSPB-1,0.998078,,01/01/2022,12/31/2022
390330,MSPB-1,0.896524,,01/01/2022,12/31/2022
390331,MSPB-1,,1.0,01/01/2022,12/31/2022
390332,MSPB-1,0.917172,,01/01/2022,12/31/2022
390333,MSPB-1,0.78353,,01/01/2022,12/31/2022
390334,MSPB-1,0.931286,,01/01/2022,12/31/2022
390335,MSPB-1,0.956397,,01/01/2022,12/31/2022
390336,MSPB-1,0.986402,,01/01/2022,12/31/2022
390337,MSPB-1,0.790834,,01/01/2022,12/31/2022
390338,MSPB-1,0.993115,,01/01/2022,12/31/2022
410004,MSPB-1,1.019767,,01/01/2022,12/31/2022
410005,MSPB-1,1.023316,,01/01/2022,12/31/2022
410006,MSPB-1,0.998145,,01/01/2022,12/31/2022
410007,MSPB-1,1.020303,,01/01/2022,12/31/2022
410008,MSPB-1,0.951793,,01/01/2022,12/31/2022
410009,MSPB-1,0.995354,,01/01/2022,12/31/2022
410010,MSPB-1,1.036107,,01/01/2022,12/31/2022
410011,MSPB-1,0.921768,,01/01/2022,12/31/2022
410012,MSPB-1,0.976867,,01/01/2022,12/31/2022
410013,MSPB-1,0.883784,,01/01/2022,12/31/2022
420002,MSPB-1,1.047281,,01/01/2022,12/31/2022
420004,MSPB-1,1.018782,,01/01/2022,12/31/2022
420005,MSPB-1,0.978445,,01/01/2022,12/31/2022
420007,MSPB-1,1.066098,,01/01/2022,12/31/2022
420009,MSPB-1,1.008544,,01/01/2022,12/31/2022
420010,MSPB-1,1.015591,,01/01/2022,12/31/2022
420011,MSPB-1,1.115334,,01/01/2022,12/31/2022
420015,MSPB-1,1.024095,,01/01/2022,12/31/2022
420018,MSPB-1,1.024836,,01/01/2022,12/31/2022
420019,MSPB-1,1.124968,,01/01/2022,12/31/2022
420020,MSPB-1,1.001441,,01/01/2022,12/31/2022
420023,MSPB-1,0.983904,,01/01/2022,12/31/2022
420026,MSPB-1,0.999931,,01/01/2022,12/31/2022
420027,MSPB-1,1.137767,,01/01/2022,12/31/2022
420030,MSPB-1,0.991893,,01/01/2022,12/31/2022
420033,MSPB-1,0.969025,,01/01/2022,12/31/2022
420036,MSPB-1,1.015485,,01/01/2022,12/31/2022
420037,MSPB-1,1.009322,,01/01/2022,12/31/2022
420038,MSPB-1,0.973069,,01/01/2022,12/31/2022
420043,MSPB-1,0.973699,,01/01/2022,12/31/2022
420048,MSPB-1,1.045448,,01/01/2022,12/31/2022
420049,MSPB-1,1.019067,,01/01/2022,12/31/2022
420051,MSPB-1,1.028174,,01/01/2022,12/31/2022
420053,MSPB-1,0.968606,,01/01/2022,12/31/2022
420055,MSPB-1,1.004578,,01/01/2022,12/31/2022
420065,MSPB-1,0.974441,,01/01/2022,12/31/2022
420067,MSPB-1,0.977232,,01/01/2022,12/31/2022
420070,MSPB-1,1.010436,,01/01/2022,12/31/2022
420071,MSPB-1,1.051973,,01/01/2022,12/31/2022
420072,MSPB-1,0.956241,,01/01/2022,12/31/2022
420073,MSPB-1,0.992329,,01/01/2022,12/31/2022
420078,MSPB-1,1.050053,,01/01/2022,12/31/2022
420079,MSPB-1,1.003135,,01/01/2022,12/31/2022
420080,MSPB-1,0.979026,,01/01/2022,12/31/2022
420082,MSPB-1,0.956137,,01/01/2022,12/31/2022
420085,MSPB-1,0.938483,,01/01/2022,12/31/2022
420086,MSPB-1,1.068335,,01/01/2022,12/31/2022
420087,MSPB-1,0.997056,,01/01/2022,12/31/2022
420089,MSPB-1,1.02381,,01/01/2022,12/31/2022
420091,MSPB-1,1.023679,,01/01/2022,12/31/2022
420098,MSPB-1,1.019948,,01/01/2022,12/31/2022
420101,MSPB-1,1.050211,,01/01/2022,12/31/2022
420102,MSPB-1,0.877342,,01/01/2022,12/31/2022
420103,MSPB-1,0.954581,,01/01/2022,12/31/2022
420104,MSPB-1,1.003773,,01/01/2022,12/31/2022
420105,MSPB-1,1.005778,,01/01/2022,12/31/2022
420106,MSPB-1,1.015631,,01/01/2022,12/31/2022
420107,MSPB-1,0.965507,,01/01/2022,12/31/2022
420108,MSPB-1,0.926557,,01/01/2022,12/31/2022
420109,MSPB-1,0.912973,,01/01/2022,12/31/2022
420110,MSPB-1,1.025163,,01/01/2022,12/31/2022
430005,MSPB-1,0.961813,,01/01/2022,12/31/2022
430008,MSPB-1,0.901907,,01/01/2022,12/31/2022
430012,MSPB-1,0.980728,,01/01/2022,12/31/2022
430014,MSPB-1,0.959287,,01/01/2022,12/31/2022
430015,MSPB-1,0.917057,,01/01/2022,12/31/2022
430016,MSPB-1,1.00781,,01/01/2022,12/31/2022
430027,MSPB-1,1.084878,,01/01/2022,12/31/2022
430048,MSPB-1,0.998661,,01/01/2022,12/31/2022
430077,MSPB-1,1.005023,,01/01/2022,12/31/2022
430084,MSPB-1,0.845453,,01/01/2022,12/31/2022
430089,MSPB-1,0.884517,,01/01/2022,12/31/2022
430090,MSPB-1,0.969129,,01/01/2022,12/31/2022
430091,MSPB-1,0.915589,,01/01/2022,12/31/2022
430093,MSPB-1,,1.0,01/01/2022,12/31/2022
430095,MSPB-1,1.026931,,01/01/2022,12/31/2022
430097,MSPB-1,0.954727,,01/01/2022,12/31/2022
430098,MSPB-1,0.690045,,01/01/2022,12/31/2022
440001,MSPB-1,1.239915,,01/01/2022,12/31/2022
440002,MSPB-1,1.096588,,01/01/2022,12/31/2022
440003,MSPB-1,1.011023,,01/01/2022,12/31/2022
440006,MSPB-1,1.084219,,01/01/2022,12/31/2022
440007,MSPB-1,1.029594,,01/01/2022,12/31/2022
440008,MSPB-1,0.906584,,01/01/2022,12/31/2022
440009,MSPB-1,0.994337,,01/01/2022,12/31/2022
440010,MSPB-1,1.049782,,01/01/2022,12/31/2022
440011,MSPB-1,0.945902,,01/01/2022,12/31/2022
440012,MSPB-1,1.000863,,01/01/2022,12/31/2022
440015,MSPB-1,0.959371,,01/01/2022,12/31/2022
440016,MSPB-1,0.988456,,01/01/2022,12/31/2022
440017,MSPB-1,1.06292,,01/01/2022,12/31/2022
440018,MSPB-1,1.136721,,01/01/2022,12/31/2022
440020,MSPB-1,0.949133,,01/01/2022,12/31/2022
440029,MSPB-1,0.962405,,01/01/2022,12/31/2022
440030,MSPB-1,1.034662,,01/01/2022,12/31/2022
440031,MSPB-1,0.924686,,01/01/2022,12/31/2022
440032,MSPB-1,1.027024,,01/01/2022,12/31/2022
440033,MSPB-1,1.128393,,01/01/2022,12/31/2022
440034,MSPB-1,0.932524,,01/01/2022,12/31/2022
440035,MSPB-1,1.012751,,01/01/2022,12/31/2022
440039,MSPB-1,0.992874,,01/01/2022,12/31/2022
440046,MSPB-1,0.991645,,01/01/2022,12/31/2022
440048,MSPB-1,1.027382,,01/01/2022,12/31/2022
440049,MSPB-1,1.015655,,01/01/2022,12/31/2022
440050,MSPB-1,0.927076,,01/01/2022,12/31/2022
440053,MSPB-1,0.98932,,01/01/2022,12/31/2022
440056,MSPB-1,1.004639,,01/01/2022,12/31/2022
440057,MSPB-1,0.951984,,01/01/2022,12/31/2022
440058,MSPB-1,1.001516,,01/01/2022,12/31/2022
440059,MSPB-1,0.988779,,01/01/2022,12/31/2022
440060,MSPB-1,1.034343,,01/01/2022,12/31/2022
440061,MSPB-1,1.145094,,01/01/2022,12/31/2022
440063,MSPB-1,1.057719,,01/01/2022,12/31/2022
440065,MSPB-1,1.022977,,01/01/2022,12/31/2022
440068,MSPB-1,0.942187,,01/01/2022,12/31/2022
440072,MSPB-1,1.064145,,01/01/2022,12/31/2022
440073,MSPB-1,1.04115,,01/01/2022,12/31/2022
440081,MSPB-1,0.954094,,01/01/2022,12/31/2022
440082,MSPB-1,1.035303,,01/01/2022,12/31/2022
440084,MSPB-1,1.04897,,01/01/2022,12/31/2022
440091,MSPB-1,0.981224,,01/01/2022,12/31/2022
440102,MSPB-1,1.157506,,01/01/2022,12/31/2022
440104,MSPB-1,1.067963,,01/01/2022,12/31/2022
440109,MSPB-1,0.969579,,01/01/2022,12/31/2022
440110,MSPB-1,0.944746,,01/01/2022,12/31/2022
440111,MSPB-1,0.960882,,01/01/2022,12/31/2022
440120,MSPB-1,0.979147,,01/01/2022,12/31/2022
440125,MSPB-1,0.96343,,01/01/2022,12/31/2022
440130,MSPB-1,1.091809,,01/01/2022,12/31/2022
440131,MSPB-1,0.947738,,01/01/2022,12/31/2022
440132,MSPB-1,1.028894,,01/01/2022,12/31/2022
440137,MSPB-1,1.034038,,01/01/2022,12/31/2022
440144,MSPB-1,1.014909,,01/01/2022,12/31/2022
440148,MSPB-1,0.965407,,01/01/2022,12/31/2022
440150,MSPB-1,0.953628,,01/01/2022,12/31/2022
440151,MSPB-1,1.102434,,01/01/2022,12/31/2022
440152,MSPB-1,1.111533,,01/01/2022,12/31/2022
440153,MSPB-1,0.964004,,01/01/2022,12/31/2022
440156,MSPB-1,0.981867,,01/01/2022,12/31/2022
440161,MSPB-1,0.992247,,01/01/2022,12/31/2022
440173,MSPB-1,0.95176,,01/01/2022,12/31/2022
440175,MSPB-1,1.070412,,01/01/2022,12/31/2022
440176,MSPB-1,1.056157,,01/01/2022,12/31/2022
440183,MSPB-1,0.965749,,01/01/2022,12/31/2022
440184,MSPB-1,0.966438,,01/01/2022,12/31/2022
440185,MSPB-1,0.973597,,01/01/2022,12/31/2022
440187,MSPB-1,1.095235,,01/01/2022,12/31/2022
440192,MSPB-1,0.888759,,01/01/2022,12/31/2022
440193,MSPB-1,0.982799,,01/01/2022,12/31/2022
440194,MSPB-1,0.962763,,01/01/2022,12/31/2022
440197,MSPB-1,1.060452,,01/01/2022,12/31/2022
440200,MSPB-1,1.107675,,01/01/2022,12/31/2022
440218,MSPB-1,0.917721,,01/01/2022,12/31/2022
440227,MSPB-1,1.006213,,01/01/2022,12/31/2022
440228,MSPB-1,1.003304,,01/01/2022,12/31/2022
450002,MSPB-1,1.001405,,01/01/2022,12/31/2022
450007,MSPB-1,0.98417,,01/01/2022,12/31/2022
450010,MSPB-1,1.176634,,01/01/2022,12/31/2022
450011,MSPB-1,1.056289,,01/01/2022,12/31/2022
450015,MSPB-1,0.928041,,01/01/2022,12/31/2022
450018,MSPB-1,1.000432,,01/01/2022,12/31/2022
450021,MSPB-1,0.993609,,01/01/2022,12/31/2022
450023,MSPB-1,1.172616,,01/01/2022,12/31/2022
450024,MSPB-1,1.076752,,01/01/2022,12/31/2022
450028,MSPB-1,1.142777,,01/01/2022,12/31/2022
450029,MSPB-1,0.97892,,01/01/2022,12/31/2022
450032,MSPB-1,1.04583,,01/01/2022,12/31/2022
450033,MSPB-1,1.042921,,01/01/2022,12/31/2022
450034,MSPB-1,1.067451,,01/01/2022,12/31/2022
450035,MSPB-1,1.006047,,01/01/2022,12/31/2022
450039,MSPB-1,1.044283,,01/01/2022,12/31/2022
450040,MSPB-1,1.115997,,01/01/2022,12/31/2022
450042,MSPB-1,1.069334,,01/01/2022,12/31/2022
450044,MSPB-1,0.988048,,01/01/2022,12/31/2022
450046,MSPB-1,1.089793,,01/01/2022,12/31/2022
450051,MSPB-1,1.022551,,01/01/2022,12/31/2022
450054,MSPB-1,0.96589,,01/01/2022,12/31/2022
450055,MSPB-1,0.965337,,01/01/2022,12/31/2022
450056,MSPB-1,1.099425,,01/01/2022,12/31/2022
450058,MSPB-1,1.049213,,01/01/2022,12/31/2022
450064,MSPB-1,1.046875,,01/01/2022,12/31/2022
450068,MSPB-1,1.043519,,01/01/2022,12/31/2022
450072,MSPB-1,1.091293,,01/01/2022,12/31/2022
450079,MSPB-1,1.002805,,01/01/2022,12/31/2022
450080,MSPB-1,1.027599,,01/01/2022,12/31/2022
450082,MSPB-1,1.01152,,01/01/2022,12/31/2022
450083,MSPB-1,1.052205,,01/01/2022,12/31/2022
450085,MSPB-1,0.995855,,01/01/2022,12/31/2022
450087,MSPB-1,1.060445,,01/01/2022,12/31/2022
450090,MSPB-1,1.07942,,01/01/2022,12/31/2022
450092,MSPB-1,1.153385,,01/01/2022,12/31/2022
450097,MSPB-1,1.12192,,01/01/2022,12/31/2022
450101,MSPB-1,1.055089,,01/01/2022,12/31/2022
450102,MSPB-1,1.095073,,01/01/2022,12/31/2022
450104,MSPB-1,1.098479,,01/01/2022,12/31/2022
450107,MSPB-1,1.044322,,01/01/2022,12/31/2022
450108,MSPB-1,1.181518,,01/01/2022,12/31/2022
450119,MSPB-1,0.995742,,01/01/2022,12/31/2022
450124,MSPB-1,1.11317,,01/01/2022,12/31/2022
450128,MSPB-1,0.960361,,01/01/2022,12/31/2022
450132,MSPB-1,1.154685,,01/01/2022,12/31/2022
450133,MSPB-1,1.089986,,01/01/2022,12/31/2022
450135,MSPB-1,1.044852,,01/01/2022,12/31/2022
450137,MSPB-1,1.021275,,01/01/2022,12/31/2022
450143,MSPB-1,1.015777,,01/01/2022,12/31/2022
450144,MSPB-1,0.989924,,01/01/2022,12/31/2022
450147,MSPB-1,1.267221,,01/01/2022,12/31/2022
450148,MSPB-1,1.044732,,01/01/2022,12/31/2022
450152,MSPB-1,0.996423,,01/01/2022,12/31/2022
450154,MSPB-1,0.881553,,01/01/2022,12/31/2022
450155,MSPB-1,1.084475,,01/01/2022,12/31/2022
450162,MSPB-1,1.127632,,01/01/2022,12/31/2022
450163,MSPB-1,1.108458,,01/01/2022,12/31/2022
450165,MSPB-1,1.084928,,01/01/2022,12/31/2022
450176,MSPB-1,0.9927,,01/01/2022,12/31/2022
450184,MSPB-1,0.995344,,01/01/2022,12/31/2022
450193,MSPB-1,0.996745,,01/01/2022,12/31/2022
450194,MSPB-1,0.985726,,01/01/2022,12/31/2022
450196,MSPB-1,1.085355,,01/01/2022,12/31/2022
450200,MSPB-1,1.128335,,01/01/2022,12/31/2022
450203,MSPB-1,1.04606,,01/01/2022,12/31/2022
450209,MSPB-1,1.06866,,01/01/2022,12/31/2022
450210,MSPB-1,1.069119,,01/01/2022,12/31/2022
450211,MSPB-1,1.021184,,01/01/2022,12/31/2022
450213,MSPB-1,1.063785,,01/01/2022,12/31/2022
450222,MSPB-1,1.110982,,01/01/2022,12/31/2022
450229,MSPB-1,1.113776,,01/01/2022,12/31/2022
450231,MSPB-1,1.05103,,01/01/2022,12/31/2022
450235,MSPB-1,1.194246,,01/01/2022,12/31/2022
450236,MSPB-1,1.023065,,01/01/2022,12/31/2022
450237,MSPB-1,1.069583,,01/01/2022,12/31/2022
450241,MSPB-1,0.944106,,01/01/2022,12/31/2022
450253,MSPB-1,,1.0,01/01/2022,12/31/2022
450271,MSPB-1,1.107205,,01/01/2022,12/31/2022
450272,MSPB-1,1.123505,,01/01/2022,12/31/2022
450289,MSPB-1,1.013663,,01/01/2022,12/31/2022
450292,MSPB-1,0.924681,,01/01/2022,12/31/2022
450324,MSPB-1,1.018234,,01/01/2022,12/31/2022
450330,MSPB-1,1.291568,,01/01/2022,12/31/2022
450346,MSPB-1,1.020488,,01/01/2022,12/31/2022
450347,MSPB-1,1.114494,,01/01/2022,12/31/2022
450351,MSPB-1,0.903676,,01/01/2022,12/31/2022
450352,MSPB-1,1.030155,,01/01/2022,12/31/2022
450358,MSPB-1,1.004686,,01/01/2022,12/31/2022
450369,MSPB-1,1.028576,,01/01/2022,12/31/2022
450370,MSPB-1,1.206428,,01/01/2022,12/31/2022
450372,MSPB-1,1.077112,,01/01/2022,12/31/2022
450379,MSPB-1,1.265215,,01/01/2022,12/31/2022
450388,MSPB-1,1.039162,,01/01/2022,12/31/2022
450389,MSPB-1,0.96391,,01/01/2022,12/31/2022
450395,MSPB-1,1.093121,,01/01/2022,12/31/2022
450399,MSPB-1,1.168923,,01/01/2022,12/31/2022
450400,MSPB-1,1.046136,,01/01/2022,12/31/2022
450403,MSPB-1,1.0933,,01/01/2022,12/31/2022
450411,MSPB-1,1.105077,,01/01/2022,12/31/2022
450419,MSPB-1,0.967412,,01/01/2022,12/31/2022
450422,MSPB-1,1.01462,,01/01/2022,12/31/2022
450424,MSPB-1,1.021157,,01/01/2022,12/31/2022
450431,MSPB-1,1.062339,,01/01/2022,12/31/2022
450447,MSPB-1,0.986507,,01/01/2022,12/31/2022
450451,MSPB-1,1.130462,,01/01/2022,12/31/2022
450460,MSPB-1,1.088701,,01/01/2022,12/31/2022
450462,MSPB-1,1.0633,,01/01/2022,12/31/2022
450465,MSPB-1,1.073459,,01/01/2022,12/31/2022
450469,MSPB-1,1.101432,,01/01/2022,12/31/2022
450475,MSPB-1,1.022874,,01/01/2022,12/31/2022
450484,MSPB-1,0.999605,,01/01/2022,12/31/2022
450489,MSPB-1,1.079523,,01/01/2022,12/31/2022
450498,MSPB-1,1.021066,,01/01/2022,12/31/2022
450508,MSPB-1,1.02793,,01/01/2022,12/31/2022
450518,MSPB-1,1.121022,,01/01/2022,12/31/2022
450537,MSPB-1,1.218681,,01/01/2022,12/31/2022
450539,MSPB-1,0.894716,,01/01/2022,12/31/2022
450563,MSPB-1,1.032192,,01/01/2022,12/31/2022
450565,MSPB-1,1.049428,,01/01/2022,12/31/2022
450571,MSPB-1,1.056484,,01/01/2022,12/31/2022
450573,MSPB-1,1.074909,,01/01/2022,12/31/2022
450578,MSPB-1,0.907204,,01/01/2022,12/31/2022
450584,MSPB-1,1.071266,,01/01/2022,12/31/2022
450587,MSPB-1,1.172856,,01/01/2022,12/31/2022
450596,MSPB-1,0.963232,,01/01/2022,12/31/2022
450597,MSPB-1,1.312204,,01/01/2022,12/31/2022
450604,MSPB-1,0.916229,,01/01/2022,12/31/2022
450610,MSPB-1,1.024052,,01/01/2022,12/31/2022
450617,MSPB-1,1.055335,,01/01/2022,12/31/2022
450634,MSPB-1,1.002314,,01/01/2022,12/31/2022
450638,MSPB-1,1.096289,,01/01/2022,12/31/2022
450639,MSPB-1,1.073813,,01/01/2022,12/31/2022
450641,MSPB-1,1.200356,,01/01/2022,12/31/2022
450643,MSPB-1,0.93926,,01/01/2022,12/31/2022
450644,MSPB-1,1.127164,,01/01/2022,12/31/2022
450647,MSPB-1,1.014881,,01/01/2022,12/31/2022
450651,MSPB-1,1.111624,,01/01/2022,12/31/2022
450653,MSPB-1,1.079972,,01/01/2022,12/31/2022
450654,MSPB-1,1.045105,,01/01/2022,12/31/2022
450656,MSPB-1,0.993459,,01/01/2022,12/31/2022
450658,MSPB-1,0.932948,,01/01/2022,12/31/2022
450659,MSPB-1,0.985703,,01/01/2022,12/31/2022
450661,MSPB-1,1.058741,,01/01/2022,12/31/2022
450662,MSPB-1,1.028946,,01/01/2022,12/31/2022
450668,MSPB-1,1.025043,,01/01/2022,12/31/2022
450669,MSPB-1,1.112303,,01/01/2022,12/31/2022
450670,MSPB-1,1.12333,,01/01/2022,12/31/2022
450672,MSPB-1,1.053887,,01/01/2022,12/31/2022
450674,MSPB-1,1.017687,,01/01/2022,12/31/2022
450675,MSPB-1,1.065378,,01/01/2022,12/31/2022
450677,MSPB-1,1.019717,,01/01/2022,12/31/2022
450678,MSPB-1,1.030595,,01/01/2022,12/31/2022
450684,MSPB-1,0.999429,,01/01/2022,12/31/2022
450686,MSPB-1,1.124531,,01/01/2022,12/31/2022
450688,MSPB-1,1.044835,,01/01/2022,12/31/2022
450690,MSPB-1,0.991686,,01/01/2022,12/31/2022
450694,MSPB-1,1.070251,,01/01/2022,12/31/2022
450698,MSPB-1,0.833012,,01/01/2022,12/31/2022
450702,MSPB-1,1.062265,,01/01/2022,12/31/2022
450709,MSPB-1,1.065545,,01/01/2022,12/31/2022
450711,MSPB-1,0.979749,,01/01/2022,12/31/2022
450713,MSPB-1,1.046721,,01/01/2022,12/31/2022
450718,MSPB-1,1.06304,,01/01/2022,12/31/2022
450723,MSPB-1,1.120595,,01/01/2022,12/31/2022
450730,MSPB-1,1.012636,,01/01/2022,12/31/2022
450742,MSPB-1,1.040019,,01/01/2022,12/31/2022
450743,MSPB-1,1.077935,,01/01/2022,12/31/2022
450747,MSPB-1,1.061642,,01/01/2022,12/31/2022
450755,MSPB-1,1.260164,,01/01/2022,12/31/2022
450771,MSPB-1,1.088329,,01/01/2022,12/31/2022
450774,MSPB-1,1.073315,,01/01/2022,12/31/2022
450775,MSPB-1,1.09246,,01/01/2022,12/31/2022
450779,MSPB-1,1.015743,,01/01/2022,12/31/2022
450788,MSPB-1,1.051995,,01/01/2022,12/31/2022
450801,MSPB-1,1.063814,,01/01/2022,12/31/2022
450804,MSPB-1,0.847328,,01/01/2022,12/31/2022
450808,MSPB-1,1.106332,,01/01/2022,12/31/2022
450809,MSPB-1,1.050218,,01/01/2022,12/31/2022
450820,MSPB-1,1.019834,,01/01/2022,12/31/2022
450822,MSPB-1,1.026063,,01/01/2022,12/31/2022
450825,MSPB-1,,1.0,01/01/2022,12/31/2022
450827,MSPB-1,1.037829,,01/01/2022,12/31/2022
450828,MSPB-1,1.090801,,01/01/2022,12/31/2022
450831,MSPB-1,,1.0,01/01/2022,12/31/2022
450833,MSPB-1,1.010898,,01/01/2022,12/31/2022
450834,MSPB-1,0.891216,,01/01/2022,12/31/2022
450840,MSPB-1,1.103553,,01/01/2022,12/31/2022
450844,MSPB-1,1.081347,,01/01/2022,12/31/2022
450847,MSPB-1,1.017402,,01/01/2022,12/31/2022
450848,MSPB-1,0.934426,,01/01/2022,12/31/2022
450851,MSPB-1,0.98792,,01/01/2022,12/31/2022
450853,MSPB-1,1.070931,,01/01/2022,12/31/2022
450855,MSPB-1,1.057327,,01/01/2022,12/31/2022
450856,MSPB-1,0.893858,,01/01/2022,12/31/2022
450860,MSPB-1,1.068728,,01/01/2022,12/31/2022
450862,MSPB-1,1.050665,,01/01/2022,12/31/2022
450864,MSPB-1,0.871792,,01/01/2022,12/31/2022
450865,MSPB-1,0.886193,,01/01/2022,12/31/2022
450867,MSPB-1,1.026644,,01/01/2022,12/31/2022
450869,MSPB-1,1.035952,,01/01/2022,12/31/2022
450871,MSPB-1,1.438051,,01/01/2022,12/31/2022
450872,MSPB-1,0.889797,,01/01/2022,12/31/2022
450874,MSPB-1,0.97713,,01/01/2022,12/31/2022
450875,MSPB-1,1.031868,,01/01/2022,12/31/2022
450876,MSPB-1,1.069273,,01/01/2022,12/31/2022
450880,MSPB-1,0.981721,,01/01/2022,12/31/2022
450883,MSPB-1,1.070863,,01/01/2022,12/31/2022
450885,MSPB-1,1.068664,,01/01/2022,12/31/2022
450888,MSPB-1,1.003246,,01/01/2022,12/31/2022
450889,MSPB-1,0.938657,,01/01/2022,12/31/2022
450890,MSPB-1,1.020861,,01/01/2022,12/31/2022
450891,MSPB-1,0.979467,,01/01/2022,12/31/2022
450893,MSPB-1,1.003923,,01/01/2022,12/31/2022
460001,MSPB-1,0.988561,,01/01/2022,12/31/2022
460003,MSPB-1,0.988893,,01/01/2022,12/31/2022
460004,MSPB-1,0.951628,,01/01/2022,12/31/2022
460005,MSPB-1,1.048146,,01/01/2022,12/31/2022
460006,MSPB-1,0.9586,,01/01/2022,12/31/2022
460007,MSPB-1,0.884907,,01/01/2022,12/31/2022
460009,MSPB-1,1.003355,,01/01/2022,12/31/2022
460010,MSPB-1,0.969429,,01/01/2022,12/31/2022
460011,MSPB-1,1.028557,,01/01/2022,12/31/2022
460013,MSPB-1,1.043045,,01/01/2022,12/31/2022
460014,MSPB-1,0.886949,,01/01/2022,12/31/2022
460015,MSPB-1,0.903142,,01/01/2022,12/31/2022
460017,MSPB-1,0.912595,,01/01/2022,12/31/2022
460019,MSPB-1,0.871417,,01/01/2022,12/31/2022
460021,MSPB-1,0.946421,,01/01/2022,12/31/2022
460023,MSPB-1,0.910173,,01/01/2022,12/31/2022
460026,MSPB-1,0.876746,,01/01/2022,12/31/2022
460030,MSPB-1,0.780826,,01/01/2022,12/31/2022
460039,MSPB-1,0.775471,,01/01/2022,12/31/2022
460041,MSPB-1,1.037328,,01/01/2022,12/31/2022
460042,MSPB-1,0.962346,,01/01/2022,12/31/2022
460044,MSPB-1,0.91814,,01/01/2022,12/31/2022
460047,MSPB-1,1.037227,,01/01/2022,12/31/2022
460049,MSPB-1,0.877293,,01/01/2022,12/31/2022
460051,MSPB-1,1.039797,,01/01/2022,12/31/2022
460052,MSPB-1,1.058503,,01/01/2022,12/31/2022
460054,MSPB-1,0.867888,,01/01/2022,12/31/2022
460057,MSPB-1,0.826615,,01/01/2022,12/31/2022
460058,MSPB-1,0.944839,,01/01/2022,12/31/2022
460060,MSPB-1,0.901718,,01/01/2022,12/31/2022
460061,MSPB-1,0.900502,,01/01/2022,12/31/2022
460062,MSPB-1,0.818193,,01/01/2022,12/31/2022
470001,MSPB-1,0.882864,,01/01/2022,12/31/2022
470003,MSPB-1,0.962212,,01/01/2022,12/31/2022
470005,MSPB-1,0.972382,,01/01/2022,12/31/2022
470011,MSPB-1,0.897244,,01/01/2022,12/31/2022
470012,MSPB-1,0.92595,,01/01/2022,12/31/2022
470024,MSPB-1,0.931628,,01/01/2022,12/31/2022
490002,MSPB-1,0.92814,,01/01/2022,12/31/2022
490004,MSPB-1,0.930372,,01/01/2022,12/31/2022
490005,MSPB-1,0.94828,,01/01/2022,12/31/2022
490007,MSPB-1,0.951812,,01/01/2022,12/31/2022
490009,MSPB-1,1.024604,,01/01/2022,12/31/2022
490013,MSPB-1,0.908803,,01/01/2022,12/31/2022
490017,MSPB-1,0.951885,,01/01/2022,12/31/2022
490018,MSPB-1,0.934082,,01/01/2022,12/31/2022
490019,MSPB-1,1.040424,,01/01/2022,12/31/2022
490020,MSPB-1,0.948067,,01/01/2022,12/31/2022
490021,MSPB-1,1.001725,,01/01/2022,12/31/2022
490022,MSPB-1,0.956638,,01/01/2022,12/31/2022
490023,MSPB-1,0.993811,,01/01/2022,12/31/2022
490024,MSPB-1,1.009686,,01/01/2022,12/31/2022
490032,MSPB-1,0.993624,,01/01/2022,12/31/2022
490033,MSPB-1,0.883316,,01/01/2022,12/31/2022
490037,MSPB-1,0.9017,,01/01/2022,12/31/2022
490038,MSPB-1,0.933182,,01/01/2022,12/31/2022
490040,MSPB-1,0.957935,,01/01/2022,12/31/2022
490041,MSPB-1,0.966424,,01/01/2022,12/31/2022
